smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Embedding-from-fingerprints,Embedding-from-gnn,Retro*
O=C(O)CCCNc1ccc2c(NC(=O)CC3CCCCC3)c(Cl)ccc2n1,7,4.0,2.750885081582098,001-003,1.437809668493018,3.0,1.0,4,198,0.0,0.0,0.5403225806451613,0.12834883124403917,0.240485910526835,1.1767877340316772
COc1ccc(Cc2cnc(N)nc2N)cc1OCCCSc1ccc(NC(C)=O)cc1,3,2.0,1.610687239595443,001-003,1.610687239595443,2.0,1.0,2,129,0.0,0.0,0.5853658536585367,0.21634779624929434,0.2418793749463628,1.0478545427322388
NC/C=C/c1ccc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)cc1,5,3.0,2.5794629961280964,001-003,2.4049412110591515,2.0,1.0,3,114,0.0,0.0,0.5,0.11060933088259195,0.1938268452615859,1.317509412765503
CS(=O)(=O)OC[C@H]1CN(c2ccc(C3=CCSCC3)c(F)c2)C(=O)O1,5,3.0,1.537923435306383,001-003,1.4710620527353542,3.0,1.0,3,144,0.0,0.0,0.5445544554455446,0.23312643122471444,0.2895012047494072,1.521968960762024
C[C@@H](O)[C@H](NC(=O)c1ccc(Sc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO,5,3.0,1.4126481771511177,001-003,1.4126481771511177,3.0,1.0,3,133,0.0,0.0,0.35344827586206895,0.10183580257067515,0.3172455561478509,1.2019060850143433
CNS(=O)(=O)c1ccc(C=O)cc1,5,1.0,1.5629054209393072,001-003,1.5629054209393072,1.0,1.0,3,199,0.0,0.0,0.34782608695652173,0.223366639579764,0.2358530555729239,0.1809619814157486
Cc1c(SCCCCSCCn2c([N+](=O)[O-])cnc2C)ccnc1CSc1nc2ccccc2[nH]1,15,7.0,3.1462038219784967,003-004,3.1462038219784967,5.0,1.0,7,417,0.0,0.0,0.6064516129032258,0.13813940758449406,0.3568799660192812,0.03274133801460266
O=C1c2cc(F)ccc2S(=O)(=O)c2cc(C3=NCCN3)ccc21,7,1.0,2.6574487813890277,001-003,2.6574487813890277,1.0,1.0,4,181,0.0,0.0,0.4387755102040817,0.09888639692048917,0.22133274857949947,0.3369360864162445
Nc1ccc(S(=O)(=O)Nc2cc(-c3ccccc3)ncn2)cc1,3,2.0,3.2349643296600368,003-004,3.1550750193422124,2.0,1.0,2,114,0.0,0.0,0.5537190082644627,0.2908940979268575,0.2878332657486601,0.5548588037490845
COCCNc1ccn2ncc(-c3ccc(-c4nnn[nH]4)cc3)c2n1,13,5.0,2.6395077620347225,001-003,2.6395077620347225,4.0,1.0,5,312,0.0,0.0,0.691588785046729,0.2065000730529435,0.39956975211702617,0.07619177550077438
NC(=O)c1cccc2[nH]c(=O)n(-c3cc(S(=O)(=O)N4CCCc5ccccc54)ccc3Cl)c(=O)c12,3,1.0,0.417554136532113,000-001,0.417554136532113,1.0,1.0,2,134,0.0,0.0,0.14598540145985406,0.046321777363237615,0.047885495988629456,2.639606475830078
C#CCCCNCC(=O)N1CCc2nc(NC3Cc4ccccc4C3)ncc2C1,40,2.0,7.21678563007506,006-008,5.660557353965881,2.0,1.0,12,742,0.0,0.0,0.4,0.10962711989906215,0.2033418182924729,0.297400563955307
Cc1onc(-c2ccc(F)cn2)c1COc1ccc(C(=O)NN2CCOCC2)nc1,9,5.0,1.7376090213276187,001-003,1.7376090213276187,4.0,1.0,5,158,0.0,0.0,0.6796875,0.27827503139654286,0.23857018080134706,1.192217469215393
CCN(CC)S(=O)(=O)c1ccc2nnc(Cl)n2c1C,11,6.0,3.5767527906513665,003-004,3.5767527906513665,3.0,1.0,6,250,0.0,0.0,0.5394736842105263,0.2734129212921039,0.31006841130175555,0.03275022283196449
CCc1cnc(N2CCC(COC3CN(C(=O)OC(C)(C)C)C3)CC2)nc1,5,2.0,1.1337532316807024,001-003,1.1337532316807024,2.0,1.0,3,123,0.0,0.0,0.6036036036036037,0.16114480598909764,0.317271878010863,0.900402843952179
O=C(c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1)N1CCCCC1,13,3.0,2.505571188953427,001-003,2.418808740347248,2.0,1.0,6,327,0.0,0.0,0.6728395061728395,0.21306072467683324,0.35768270661199275,1.871405839920044
CC1(C)OB(c2cc(NC(=O)c3ccc(S(C)(=O)=O)cc3Cl)ccc2Cl)OC1(C)C,5,2.0,1.4104086179672195,001-003,1.4104086179672195,2.0,1.0,3,178,0.0,0.0,0.5752212389380531,0.19304754066813912,0.2083404036548845,2.792879819869995
Cc1ccc(Oc2ccc(C)cc2CC(=O)O)cc1,24,7.0,5.008413407222134,004-006,2.9210551389956656,2.0,1.0,10,970,0.0,0.0,0.36363636363636365,0.2979419880444887,0.20269253241766072,1.705039381980896
O=C(NC1(c2nccs2)COC1)c1ccc(C2CC2)c(OCC(F)(F)F)n1,19,8.0,9.766774487194454,009-011,8.776336066857638,3.0,1.0,8,331,0.0,0.0,0.7567567567567568,0.35991829731652414,0.3396712819072726,0.18240544199943542
COc1ccc2ncc(Cl)c(C=CC[C@@H]3CC[C@@H](NC(=O)OC(C)(C)C)CO3)c2c1F,9999,-1.0,-1.0,NotSolved,15.916037591801151,-1.0,3.0,295,41708,0.0,0.0,0.6166666666666667,0.2987581442905609,0.3877541838963786,0.5423585176467896
N#Cc1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1F,172,6.0,6.9167376941761445,006-008,4.162279857179783,3.0,1.0,44,6794,0.0,0.0,0.5818181818181818,0.3576352432483999,0.2232888061923879,1.7999216318130493
COC(=O)CNC(=O)c1cncc2c1CCN(c1cccc(C(=O)Nc3cccc(C(C)C)c3)c1)C2,19,9.0,7.098099160514598,006-008,4.309130175911078,4.0,1.0,10,419,0.0,0.0,0.5641025641025641,0.14841664122532605,0.3479321381986794,2.208277702331543
CN(C)CCOc1ccc(B2OC(C)(C)C(C)(C)O2)cc1NS(C)(=O)=O,7,3.0,1.4144693438837417,001-003,1.4144693438837417,2.0,1.0,4,230,0.0,0.0,0.5643564356435644,0.15434443464902192,0.2691458893664662,2.0884902477264404
Cc1cc(N)nc(CCc2ccccc2)c1,11,1.0,5.803114565517067,004-006,4.085839755165745,1.0,1.0,6,253,0.0,0.0,0.6,0.21900669412392504,0.21528210984164142,0.490629106760025
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C4COC4)CC3)n(C)c2n1,21,6.0,5.976555660735151,004-006,2.3123042538764818,4.0,1.0,6,328,0.0,0.0,0.7178217821782178,0.17794824319841074,0.3328045696136739,0.2516602873802185
C[C@H]1CCC[C@@H](C)N1C(=O)NNc1ccc(F)cn1,3,2.0,0.4359478694016621,000-001,0.4359478694016621,2.0,1.0,2,44,0.0,0.0,0.6944444444444444,0.21715818045503943,0.3222102427308722,0.2119988352060318
C=CC(=O)Nc1ccc(Sc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,11,6.0,2.661265006234509,001-003,1.9045199440588,3.0,1.0,6,231,0.0,0.0,0.6754966887417219,0.1428377419650575,0.2968969539794347,0.5868611335754395
OC(c1cccnc1)c1c(-c2cc(C(F)(F)F)ccc2F)noc1-c1cccc(Cl)c1,5,3.0,2.51832011413875,001-003,2.5116366540218915,3.0,1.0,3,105,0.0,0.0,0.6946564885496183,0.3163430043553559,0.41170959924465633,0.29356640577316284
NCc1ccc(-c2ccc(F)cc2)nc1,3,1.0,1.0917518958219907,001-003,1.0917518958219907,1.0,1.0,2,124,0.0,0.0,0.5466666666666666,0.23140244228993712,0.26882106286755325,1.888691782951355
OC1(c2ccc(Cc3ccccc3OCc3ccccc3)cc2)CCCC1,17,3.0,3.698681458595809,003-004,2.584474156787208,2.0,1.0,8,640,0.0,0.0,0.35964912280701755,0.23254889515855326,0.3304763236715975,0.8095935583114624
Cc1cc(C#N)sc1C(=O)NCc1ccccc1,7,4.0,1.6112170260763707,001-003,1.6112170260763707,3.0,1.0,4,94,0.0,0.0,0.5869565217391304,0.2554462556832313,0.30476877972841465,0.3068763017654419
O=c1c(-c2ccc(O)cc2)coc2cc(OCC(O)CNCc3cccc(C(F)(F)F)c3)ccc12,13,7.0,3.3759890747219674,003-004,2.563383514469752,4.0,1.0,7,574,0.0,0.0,0.6099290780141844,0.18244656120020974,0.33753586520429435,2.7276036739349365
CC(C)(CNCc1ccccc1)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,21,6.0,4.678911848367291,004-006,3.079972449303788,3.0,1.0,10,528,0.0,0.0,0.54,0.21106906385369228,0.18719590956631493,1.6681032180786133
CCOC(=O)/C=C/c1nn(C2CCCCO2)c2cc(OCc3ccccc3)ccc12,23,5.0,5.785428444847433,004-006,4.344503709564612,4.0,1.0,10,423,0.0,0.0,0.582089552238806,0.15731392699994406,0.20385355357479673,2.8849925994873047
Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,7,4.0,2.0583794481362143,001-003,2.0583794481362143,4.0,1.0,4,156,0.0,0.0,0.6829268292682926,0.32225971136092957,0.3865919941284013,0.5917160511016846
Nc1cccc(N)c1C(=O)NC(Cc1ccccc1)C(=O)O,9,2.0,2.595951971263551,001-003,2.510025900895388,2.0,1.0,5,271,0.0,0.0,0.5339805825242718,0.2223793895594599,0.21337256145058403,1.0338037014007568
COc1cc(-c2ccc(N)[n+]([O-])n2)ccc1OC(F)F,5,2.0,2.310771449297365,001-003,1.5946703804528797,2.0,1.0,3,155,0.0,0.0,0.42168674698795183,0.14093831388657918,0.20941041628730894,0.37559425830841064
CO[C@@H](CN)CN1CCN(CC2CC2)CC1,287,124.0,4.6195776664244,004-006,3.997317984161525,6.0,1.0,124,11462,0.0,0.0,0.6666666666666667,0.2022270435175031,0.24832252441388913,3.738399028778076
CCN(CC)c1ccc2c(c1)Cc1c-2[nH]c2ccccc12,3,2.0,1.8820503734087783,001-003,1.8820503734087783,2.0,1.0,2,130,0.0,0.0,0.4226804123711341,0.23350141383706213,0.2090836020054363,0.5538482666015625
COC(=O)C(CCCc1cnc[nH]1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CCc1ccccc1,11,3.0,3.660607879966346,003-004,2.693598177228042,3.0,1.0,5,294,0.0,0.0,0.6164383561643836,0.19218216992138826,0.22411649146420043,0.3519800305366516
CCOc1cc2c(c3c1OC(C)(C)C3)C(c1ccccc1)=NC(C)(CNC(=O)CN(C)C)C2,9,3.0,2.716001972328188,001-003,2.4442074569978924,2.0,1.0,4,223,0.0,0.0,0.4528301886792453,0.13080675177571577,0.21873750212002108,2.1047093868255615
CC1(C)CC2(CC(C)(C)N1c1nc(N(CCO)CCO)nc(N3CCOCC3)n1)OCCO2,5,2.0,0.2,000-001,0.1,2.0,1.0,2,119,0.0,0.0,0.7441860465116279,0.16956681445589028,0.24123954982979678,0.7449785470962524
CC1(C)CC(c2cccc(NS(=O)(=O)c3ccccc3)c2)Nc2ccc(Cl)cc21,3,1.0,0.2243598599567646,000-001,0.2243598599567646,1.0,1.0,2,128,0.0,0.0,0.4789915966386554,0.1744631889795354,0.2250296782033584,0.17377392947673798
CC(C)c1nc(-c2noc(=O)n2C(=O)N2CCCC2)cc(C(F)(F)F)n1,5,3.0,0.3,000-001,0.3,3.0,1.0,3,38,0.0,0.0,0.69,0.2747361193198279,0.36939933070081454,0.05325174704194069
NC=C1C(=O)N(c2nc3ccccc3s2)N=C1c1cccc(I)c1,5,3.0,0.3,000-001,0.3,3.0,1.0,3,95,0.0,0.0,0.6756756756756757,0.24167923058152474,0.39665445280809297,0.9115427732467651
CCN(CC)c1cc(C)cc(C(=N)NO)n1,13,5.0,5.869183220498172,004-006,3.8832630586137618,4.0,1.0,5,291,0.0,0.0,0.5428571428571429,0.22445521107177824,0.302872646767558,0.24919132888317108
CN(CC1CCOCC1)C(=O)c1ccc2nonc2c1,5,2.0,2.4824604026089627,001-003,2.4824604026089627,2.0,1.0,3,121,0.0,0.0,0.5731707317073171,0.1785955512402584,0.29778674660944693,0.13418367505073547
C=CCOC(=O)c1cn(C2CC2)c2c(OC)c(N3CCNC(C)C3)c(F)cc2c1=O,11,1.0,2.711845665016852,001-003,2.711845665016852,1.0,1.0,6,231,0.0,0.0,0.2545454545454545,0.10147617819584931,0.08935211332764004,0.41586676239967346
c1cnc(C2CCN(CCCCn3cnc4ccccc43)CC2)nc1,5,3.0,1.0785056880892268,001-003,1.0785056880892268,2.0,1.0,3,252,0.0,0.0,0.7155963302752293,0.25168462982107964,0.35940501636686706,1.059923529624939
COC(C)(C)CCCC(C)CC=CC(C)=CCBr,19,4.0,6.31144422683568,006-008,3.6872168169872506,2.0,1.0,8,513,0.0,0.0,0.3846153846153846,0.23349006535384675,0.08118708271775077,0.8829767107963562
CC(=O)NCCCS(=O)(=O)OCC(C)(C)CCCNC(=O)OC(C)(C)C,3,2.0,0.7227262006585746,000-001,0.7227262006585746,2.0,1.0,2,132,0.0,0.0,0.6041666666666667,0.3148757063215506,0.20527332447997726,0.09628626704216003
CSc1ncc(C(C)OCc2ccccc2)cc1Cl,5,3.0,2.486942403427674,001-003,1.54270397391468,3.0,1.0,3,110,0.0,0.0,0.6261682242990654,0.2428419223990591,0.47700928153288324,0.5410005450248718
C[C@H](Nc1ccnc(Nc2ccc[nH]c2=O)n1)c1ccc(F)cn1,11,6.0,4.030792378609442,004-006,4.030792378609442,3.0,1.0,6,211,0.0,0.0,0.7014925373134329,0.1943691130602525,0.24482614659197488,0.8586633205413818
COc1cnc(Cn2ccnc2-c2cccc(F)n2)c(OC)n1,35,10.0,3.090495445605552,003-004,3.090495445605552,5.0,1.0,15,928,0.0,0.0,0.7272727272727273,0.30833646455652364,0.28599131053295535,0.8427695035934448
C[C@H]1CN(C)[C@H](C)CN1c1ccc(N)cc1F,11,3.0,3.288490723207131,003-004,3.1483948967098194,3.0,1.0,6,289,0.0,0.0,0.6923076923076923,0.20678585040400765,0.32687167068964684,2.796863317489624
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4653,-1.0,-1.0,NotSolved,10.386849471729027,-1.0,2.0,1000,131367,0.0,0.0,0.3833333333333333,0.1620262583416353,0.13140142135886634,5.418130874633789
COc1cc(C2CC2)c(-c2cc3[nH]ncc3cn2)cc1F,11,1.0,5.023027476663922,004-006,3.5881162610986506,1.0,1.0,6,318,0.0,0.0,0.6896551724137931,0.15686338513655274,0.19170626488356146,1.404175877571106
Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(F)cc2C(F)(F)F)C3=O)cn1,6,3.0,1.9615746236751508,001-003,0.9062160057670876,3.0,1.0,3,196,0.0,0.0,0.6846153846153846,0.1893098900921707,0.3538735185084019,1.871631145477295
C#CCCCCCN(C(=O)C(=O)OCC)C(C)(C)C,56,6.0,6.519601680610262,006-008,4.937545293648066,5.0,1.0,7,287,0.0,0.0,0.4666666666666667,0.29385639773147054,0.19283724702060834,0.1159982830286026
COC(=O)c1cn(CCN)c(Cl)c1-c1cccc(C#N)c1,9,3.0,3.542995096330257,003-004,2.5876738657485427,3.0,1.0,5,288,0.0,0.0,0.5760869565217391,0.21729329466365943,0.2656415777789556,1.4508000612258911
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@@H]4CC[C@@H](N)CC4)c3)c2C1,54,12.0,5.052813376411272,004-006,3.57264314590745,5.0,1.0,15,1135,0.0,0.0,0.6923076923076923,0.24749652429866775,0.27312199489608224,2.4694480895996094
Cc1cc(-c2ccn(CC(C)(C)N3C(=O)c4ccccc4C3=O)n2)ccc1C#N,17,7.0,4.968933525104,004-006,3.587866909885368,3.0,1.0,7,259,0.0,0.0,0.6842105263157895,0.20324710949863323,0.40787073824391706,0.8526473045349121
CCc1ccccc1-c1cccc2nc(Nc3c(C)cc(Br)cc3OC)n(C)c12,9,3.0,3.2870089247025,003-004,3.2870089247025,3.0,1.0,5,433,0.0,0.0,0.7226277372262774,0.2878216545245009,0.36097251231387495,0.9451076984405518
CC(C)=CCOc1cc(Nc2nccc(N)n2)ccc1Cl,29,2.0,10.909899175826226,009-011,6.34946354918253,2.0,1.0,10,438,0.0,0.0,0.7282608695652174,0.21791738543068395,0.4013680741634402,1.2223087549209595
C=CCOC[C@@H](CCC(C)C)[C@H](C)O,25,7.0,8.074399512230086,008-009,3.888488920872841,3.0,1.0,11,430,0.0,0.0,0.7166666666666667,0.11137782716440792,0.2990482807129121,0.21610301733016968
Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1CCOc1ccc2c(ccn2CC(=O)O)c1,9,3.0,5.671073565599346,004-006,3.270264814429771,2.0,1.0,5,215,0.0,0.0,0.5071428571428571,0.14304976094669208,0.24681030413658323,1.0838038921356201
COc1ccc(I)c2c1CC1C(C2)OCCN1C,19,4.0,5.144166941056271,004-006,3.669562847892659,3.0,1.0,8,477,0.0,0.0,0.7450980392156863,0.09497516478724322,0.418480652040476,0.6408929228782654
Cn1nc(-n2ncc(C#N)c2Br)c(Cl)c1OC(F)F,15,7.0,5.009455532174618,004-006,5.009455532174618,3.0,1.0,7,390,0.0,0.0,0.6914893617021276,0.2670744386736579,0.25683103619479786,0.23623299598693848
CC(C)(C)OC(=O)Nc1csc2c1CCCC2=O,11,6.0,4.354510804338528,004-006,4.202650488299748,2.0,1.0,6,167,0.0,0.0,0.5925925925925926,0.2722987791387066,0.2762215646296622,0.3761892020702362
CCOc1ccc2nc(CO)n(C)c2n1,7,4.0,1.6241752736045552,001-003,1.6241752736045552,4.0,1.0,4,204,0.0,0.0,0.7439024390243902,0.33323412254104645,0.3525189572994343,0.3737449645996094
CCNc1cccnc1N1CCN(C(=O)c2ccc(C(=O)N(C(C)C)C(C)C)cn2)CC1,17,3.0,4.09274188341868,004-006,2.842327081953738,3.0,1.0,6,339,0.0,0.0,0.4921875,0.1166223266810098,0.22551491731360873,0.8331214785575867
O=C(O)c1ccc([N+](=O)[O-])c(Nc2ccc(F)cc2F)c1,9,1.0,2.514956154024939,001-003,2.514956154024939,1.0,1.0,4,295,0.0,0.0,0.4666666666666667,0.11632001537728898,0.16033575571783265,1.0991312265396118
CC(C)(C)OC(=O)NC1=N[C@](C)(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)Cn2c1nc(Cl)c2C#N,53,16.0,11.37871972622736,011-013,8.599159345189713,3.0,1.0,23,520,0.0,0.0,0.452054794520548,0.11048478878076928,0.21944939016919274,1.290187120437622
CCCS(=O)(=O)N(C)c1ccc(F)c(NC(=O)Oc2ccccc2)c1F,7,4.0,3.6371618638278775,003-004,2.962984162413168,3.0,1.0,4,125,0.0,0.0,0.5533980582524272,0.20247833277185845,0.23059404733252775,0.2274613231420517
CCOc1sc(C(N)=O)c2c1-c1c(cnn1C)CC2,99,23.0,8.17466232640401,008-009,7.98451804527247,5.0,1.0,23,1570,0.0,0.0,0.4946236559139785,0.18103572824912706,0.14594404353338453,0.1834019422531128
CC(C)(C)[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)O,31,6.0,5.139783546087441,004-006,4.40833885912445,3.0,1.0,15,725,0.0,0.0,0.41414141414141414,0.11227116646334068,0.11375997487100031,0.13630665838718414
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1CCCCC1)=N2,5,2.0,1.237739072249194,001-003,1.237739072249194,2.0,1.0,3,106,0.0,0.0,0.45744680851063835,0.14181766495870307,0.19793947375231924,0.5989610552787781
Cc1nc2cccc(OC3CCCCC3)c2c(N)c1C(=O)O,32,7.0,5.4047188263657535,004-006,2.9284803939907382,4.0,1.0,7,428,0.0,0.0,0.712962962962963,0.1310025030311962,0.3536360083236012,0.6510651707649231
CS(=O)(=O)c1cccc(C(Cc2ccc(F)cc2)C(=O)Nc2nc3ccccc3o2)c1,9,2.0,2.065120823242693,001-003,2.065120823242693,2.0,1.0,5,328,0.0,0.0,0.7044025157232705,0.3972863828573254,0.3677487072324289,0.3007751405239105
CC(C)(CF)NC(=O)c1nn(-c2cc(Cl)ccn2)c2c1C[C@@H]1C[C@H]21,13,4.0,3.117947845283856,003-004,2.594561783792059,2.0,1.0,7,268,0.0,0.0,0.5185185185185186,0.1382681017235089,0.2767381263321078,0.5943934917449951
O=C(c1cccc(F)c1-n1nccn1)N1C[C@H]2CCNC[C@H]21,209,8.0,12.544704549076222,011-013,6.839880253442432,4.0,1.0,24,2501,0.0,0.0,0.6458333333333333,0.2564883683186643,0.36686211599787755,4.862287521362305
CCCOc1cc(OC)ccc1C#N,3,2.0,2.644563481789409,001-003,1.2497447379839357,2.0,1.0,2,200,0.0,0.0,0.6166666666666667,0.23993385059722805,0.32092109788118917,1.1189109086990356
CCOC(=O)CCc1cc(F)c(F)c([C@H](O)CNC(C)(C)CC2Cc3ccccc3C2)c1,5,2.0,2.4250405677334443,001-003,2.4250405677334443,2.0,1.0,3,116,0.0,0.0,0.5378151260504201,0.14931171449954816,0.2573334758675828,0.98089998960495
CC(Oc1ccc(C#N)cn1)C1CN(C(=O)C2CCN(CC#N)CC2)CC1c1ccc(Cl)c(Cl)c1,8,4.0,2.593045929602754,001-003,2.4786448404605768,3.0,1.0,4,272,0.0,0.0,0.5,0.2502254437131055,0.17847773387963728,2.767481565475464
Nc1cc(F)c(-c2c(F)cccc2F)nc1C(=O)O,7,4.0,2.0413323145715982,001-003,2.0406941610325813,3.0,1.0,4,217,0.0,0.0,0.6428571428571428,0.20756473376642803,0.1905772833597813,1.575343132019043
Nc1ncccc1C(=O)NCc1cccc(Oc2ccc(Cl)cc2)c1,5,2.0,0.7291417199310968,000-001,0.7291417199310968,2.0,1.0,3,239,0.0,0.0,0.6036036036036037,0.24895647681410749,0.38181517044495417,0.5220624804496765
COc1cccc2c(=O)n(CCCC3CCN(C(=O)OC(C)(C)C)CC3)c(CBr)nc12,6,3.0,2.4642422171436715,001-003,1.3805621918681297,3.0,1.0,3,162,0.0,0.0,0.5803571428571428,0.15610395267402888,0.3044981211226383,0.8843454122543335
CN(CCCCNC(=O)C=Cc1cccnc1)CCN(C)C(c1ccccc1)c1ccccc1,101,17.0,4.829630091601477,004-006,4.154882775227034,5.0,1.0,28,3807,0.0,0.0,0.6928571428571428,0.33063255499040944,0.31644567041751315,0.2736780643463135
CNC(=O)[C@H](CC(C)C)NC(=O)C(CC(C)C)CP(=O)(O)CN1C(=O)CCCC1=O,9999,-1.0,-1.0,NotSolved,11.34100655580558,-1.0,2.0,262,60604,0.0,0.0,0.504424778761062,0.2245706379321143,0.21444284146475978,0.4118160903453827
O=C1NC(=O)C2(CCC(=O)N2c2ccc(Oc3ccc(Cn4cccn4)cc3)nc2)C(=O)N1,7,2.0,4.547739126067792,004-006,2.5204904954844096,2.0,1.0,4,165,0.0,0.0,0.6296296296296297,0.09316730207009416,0.29135948435901704,0.5487411022186279
OCc1ccc2c(c1)CNC2,43,4.0,5.612147302247049,004-006,3.7646918125394135,3.0,1.0,18,1071,0.0,0.0,0.6333333333333333,0.337697782618801,0.3062368556615226,1.1586227416992188
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2C(=O)NCc2ccccc2)C(C)C)ccc1OC,3003,246.0,16.122074484715153,016-018,11.362451553503616,5.0,2.0,437,51511,0.0,0.0,0.7025316455696202,0.295850338715267,0.38201152069876176,3.603956460952759
Cc1ccc(S(=O)(=O)N(CCCN2C(=O)c3ccccc3C2=O)CC(F)(F)CCN2C(=O)c3ccccc3C2=O)cc1,291,61.0,7.33720758137115,006-008,5.073144955912203,3.0,1.0,62,5439,0.0,0.0,0.3450292397660819,0.171293743153764,0.11099911113249616,1.9126918315887451
O=C1NC(=O)C(Cc2ccc(SCCc3ccccc3)cc2)S1,5,3.0,0.9835097861972094,000-001,0.9835097861972094,3.0,1.0,3,176,0.0,0.0,0.5700000000000001,0.21136953497219213,0.2477472280385633,0.08583666384220123
NC(=O)c1c(-c2cccc(F)c2)nn2c1CN(C(=O)NC1CCNCC1)CC2,211,14.0,11.820799717809464,011-013,7.964875803449793,4.0,1.0,35,3540,0.0,0.0,0.44166666666666665,0.15511054838967253,0.1974641365276545,1.14072585105896
CSc1nc2ccnc(Br)c2o1,5,2.0,1.8333970298045168,001-003,1.8333970298045168,2.0,1.0,3,121,0.0,0.0,0.7058823529411764,0.2519311787979879,0.4146287475771785,0.6994479894638062
Oc1ccc(-n2ncc3c(O)cc(F)cc32)cc1F,5,3.0,0.4493134903920905,000-001,0.4493134903920905,3.0,1.0,3,229,0.0,0.0,0.6986301369863014,0.14032360239662822,0.19222296287894336,1.6122567653656006
COc1ccc2c(CBr)c(-c3cnc(OC)nc3OC)c(=O)oc2c1,3,2.0,1.6381945886403058,001-003,1.6381945886403058,2.0,1.0,2,134,0.0,0.0,0.7352941176470589,0.18579203347277207,0.385264737241822,0.6653842329978943
CC(C)(CNC(=O)OCc1ccccc1)C(=O)O,13,5.0,4.957280618108169,004-006,3.074021715297367,2.0,1.0,6,309,0.0,0.0,0.35820895522388063,0.1412013607140271,0.18656108948579386,1.4143623113632202
CSc1c(F)cc(C#N)cc1F,5,1.0,3.1747728611891493,003-004,2.751518974052182,1.0,1.0,3,208,0.0,0.0,0.62,0.17480049507615547,0.31938052477162626,1.4404393434524536
COC(=O)c1ccc(NC(=O)c2cc(Cl)c(OC3CCCC3)c(Cl)c2)cc1,5,3.0,4.58801759179062,004-006,2.020924740450876,3.0,1.0,3,126,0.0,0.0,0.6611570247933884,0.20415757228764897,0.38972785645895347,1.5694913864135742
CC1(C)Oc2ccccc2NC1=O,1,1.0,0.1437614262217507,000-001,0.1437614262217507,1.0,1.0,1,77,0.0,0.0,0.5806451612903225,0.19898356239435722,0.3257474922696011,0.3214687705039978
Nc1c(Br)c(C2CCC(Cc3n[nH]c(=O)o3)CC2)nc2c(-c3ccc(-c4ccccc4)nc3)cnn12,7,2.0,5.880200565962964,004-006,3.433580236013008,2.0,1.0,4,108,0.0,0.0,0.49090909090909096,0.21198070343135322,0.16783433622062516,1.2437407970428467
Cc1ccc(-c2cc(C(=O)NCc3ccc(Cl)nc3)cc(C(=O)N(C)CC(C)C)c2)cc1,11,6.0,4.972101398070006,004-006,3.608299478922553,3.0,1.0,6,377,0.0,0.0,0.6230769230769231,0.3173186565327498,0.3945313575660976,1.064366102218628
Cc1cc(C)n2nc(SCCOC3CCCCC3)nc2n1,6,3.0,3.106693716065391,003-004,3.106693716065391,3.0,1.0,3,105,0.0,0.0,0.6705882352941177,0.20994454165768017,0.40864687069618777,0.04309160262346268
Cc1cc(C)c(Cn2c(C(=O)NS(=O)(=O)c3cccc(N)c3)cc3ccc(C#N)cc32)c(C)c1,13,5.0,4.552569471881531,004-006,4.238420534687828,3.0,1.0,6,344,0.0,0.0,0.43410852713178294,0.26305470980123524,0.2397048047454382,0.1198117733001709
CC(C)C[C@H](NC(=O)c1ccc(C2CC2)c(Cc2ccc(F)cc2)n1)C(N)=O,13,2.0,4.270126575243519,004-006,3.937517865558896,2.0,1.0,6,307,0.0,0.0,0.514018691588785,0.3542802642368439,0.37449676385837516,1.7509617805480957
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,7,3.0,2.735970803063381,001-003,2.735970803063381,2.0,1.0,4,286,0.0,0.0,0.42647058823529416,0.12985415330850514,0.24482132498614062,0.6992982625961304
